message,product_price,player,round,decision,counteroffer
"Hello Bob, I have an amazing product that I think you'll really love. Would you like to make an offer on it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90. Can you meet me halfway?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a good deal, but I'm not sure I can meet you at $90. How about we compromise at $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate the compromise, but I'm still a bit above my budget. Would you be willing to meet me at $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,102.5
"I'm getting close to your price, but I still need to make a profit. How about we meet at $100, and I'll throw in a bonus for you?",100.0,Alice,5,,
,,Bob,5,BuyFromJhon,
