alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
550000.0,450000.0,Alice,3,
,,Bob,3,reject
480000.0,520000.0,Bob,4,
,,Alice,4,reject
600000.0,400000.0,Alice,5,
,,Bob,5,reject
510000.0,490000.0,Bob,6,
,,Alice,6,reject
620000.0,380000.0,Alice,7,
,,Bob,7,reject
490000.0,510000.0,Bob,8,
,,Alice,8,reject
650000.0,350000.0,Alice,9,
,,Bob,9,reject
470000.0,530000.0,Bob,10,
,,Alice,10,reject
680000.0,320000.0,Alice,11,
,,Bob,11,reject
440000.0,560000.0,Bob,12,
,,Alice,12,reject
700000.0,300000.0,Alice,13,
,,Bob,13,reject
410000.0,590000.0,Bob,14,
,,Alice,14,reject
720000.0,280000.0,Alice,15,
,,Bob,15,reject
380000.0,620000.0,Bob,16,
,,Alice,16,reject
740000.0,260000.0,Alice,17,
,,Bob,17,reject
350000.0,650000.0,Bob,18,
,,Alice,18,reject
760000.0,240000.0,Alice,19,
,,Bob,19,reject
320000.0,680000.0,Bob,20,
,,Alice,20,reject
780000.0,220000.0,Alice,21,
,,Bob,21,reject
290000.0,710000.0,Bob,22,
,,Alice,22,reject
800000.0,200000.0,Alice,23,
,,Bob,23,reject
260000.0,740000.0,Bob,24,
,,Alice,24,reject
820000.0,180000.0,Alice,25,
,,Bob,25,reject
230000.0,770000.0,Bob,26,
,,Alice,26,reject
840000.0,160000.0,Alice,27,
,,Bob,27,reject
200000.0,800000.0,Bob,28,
,,Alice,28,reject
860000.0,140000.0,Alice,29,
,,Bob,29,reject
170000.0,830000.0,Bob,30,
,,Alice,30,reject
880000.0,120000.0,Alice,31,
,,Bob,31,reject
140000.0,860000.0,Bob,32,
,,Alice,32,reject
900000.0,100000.0,Alice,33,
,,Bob,33,reject
110000.0,890000.0,Bob,34,
,,Alice,34,reject
920000.0,80000.0,Alice,35,
,,Bob,35,reject
80000.0,920000.0,Bob,36,
,,Alice,36,reject
960000.0,40000.0,Alice,37,
,,Bob,37,reject
50000.0,950000.0,Bob,38,
,,Alice,38,reject
980000.0,20000.0,Alice,39,
,,Bob,39,reject
20000.0,980000.0,Bob,40,
,,Alice,40,reject
1000000.0,0.0,Alice,41,
,,Bob,41,accept
