alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"This seems fair to me, Bob. Let's get this over with!",Alice,1,
,,,Bob,1,reject
30.0,70.0,"Let's be reasonable, Alice. This is a much better offer for me.",Bob,2,
,,,Alice,2,reject
80.0,20.0,"I'm willing to compromise, Bob. This is a fair deal considering the inflation.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Okay Alice, let's split the difference. This is my final offer.",Bob,4,
,,,Alice,4,reject
70.0,30.0,"Bob, we're running out of time.  Let's split it fairly before we both lose out.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alice, this is the best I can do. Time is running out and we both lose if we don't agree now.",Bob,6,
,,,Alice,6,reject
60.0,40.0,"Bob, we're getting close to the end. Let's both get something. This is my final offer.",Alice,7,
,,,Bob,7,accept
