message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product for a very competitive price. I think you'll really love it!,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, Alice, but $120 is a bit more than I'm willing to pay right now.  I'd be happy to purchase the product for $85.",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand that $85 is a bit low for me, but I'm willing to meet you halfway. I can do $105 for the product, but that's as low as I'm willing to go.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $105 is still a bit high for me. I'm happy to offer you $95 for the product, which is a fair compromise.  Let me know what you think.",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I'm not willing to go any lower than $105, but I'm willing to meet you halfway again. I can do $100.50 for the product, but that's as low as I'm willing to go.",100.5,Alice,5,,
,,Bob,5,BuyFromJhon,
