message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this valuable product with you. I believe it's a great opportunity for you to acquire a unique asset. I'm willing to start with a price of $1200000. Let's see if we can work together to reach a mutually beneficial agreement.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value you place on the product. I would like to propose a counteroffer of $1100000.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I appreciate your willingness to negotiate. However, I'm not quite ready to meet you at $1100000. I'm willing to meet you halfway, so I'll counter with a price of $1150000. Let's see if we can find common ground.",1150000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. Let me think about it and come back to you with a better proposal.",1080000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for getting back to me, Bob. I appreciate your willingness to revisit the price. However, I'm still a bit above $1080000. I'm willing to meet you at $1120000, which is a compromise that should be more acceptable to both of us. Let's see if we can seal the deal.",1120000.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for your patience, Alice. I appreciate your efforts to meet in the middle. I am willing to consider $1090000 as a fair price for the product.",1090000.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your continued negotiation, Bob. I'm getting closer to your price, but I still need to ensure I get a good deal. I'm willing to meet you at $1100000, which is just $10000 above your latest offer. Let's see if we can finally reach an agreement.",1100000.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your willingness to compromise, Alice. I am willing to pay $1080000 for the product.",1080000.0,Bob,8,
,,Alice,8,RejectOffer
"I appreciate your persistence, Bob. I'm willing to meet you at $1090000, which is $10000 above your latest offer. I think this is a fair price considering the value I'm bringing to the table. Let's see if we can finally reach a mutually beneficial agreement.",1090000.0,Alice,9,
,,Bob,9,RejectOffer
"Thank you for your offer, Alice. I appreciate your efforts. I am willing to pay $1070000 for the product.",1070000.0,Bob,10,
,,Alice,10,SellToJhon
