message,product_price,player,round,decision
"Hi Bob, I'm selling this fantastic product that's worth a lot to me.  I'm offering it to you for $140.  What do you think?",140.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $125. Is that something you'd be willing to consider?",125.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest!  $125 is a bit lower than what I'm looking for, but I'm willing to meet you halfway.  How about $135?  That's still a good deal for you, and it's closer to where I need to be.",135.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I think $125 is a fair price for me. Can you meet me at $130?",130.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see we're getting closer! I'm happy to come down a little more to $132.  It's still a good deal for you, and it's just a little more than my minimum. What do you think?",132.0,Alice,5,
,,Bob,5,RejectOffer
"I'm still interested in the product, but I think $128 is a more reasonable price for me. Can you meet me there?",128.0,Bob,6,
,,Alice,6,SellToJhon
