alice_gain,bob_gain,message,player,round,decision
525000.0,475000.0,"Let's split reasonably, Bob.  Slight advantage for me since my money loses value.",Alice,1,
,,,Bob,1,reject
520000.0,480000.0,"Your money is losing value, Alice. Let's make a deal.",Bob,2,
,,,Alice,2,reject
545000.0,455000.0,"Don't get greedy, Bob. I'm losing value but I'm still willing to compromise.",Alice,3,
,,,Bob,3,reject
530000.0,470000.0,"This is a fair offer considering the circumstances, Alice. Let's settle this now.",Bob,4,
,,,Alice,4,reject
570000.0,430000.0,"This is my final offer, Bob.  Take it or leave it, but I won't accept less.",Alice,5,
,,,Bob,5,accept
