message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. Would you like to make an offer for it?",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the product, but I believe we can reach a better agreement. How about $130?",130.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, Bob! However, I'm not quite comfortable with the $130 price. I was thinking more along the lines of $140. What do you think?",140.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I understand your position. I would like to counter with $135. Let me know if this works for you.",135.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your persistence, Bob! I'm still not quite there with the $135. I'm willing to meet you halfway, so how about $142.50? It's a fair price, and I think you'll be happy with it.",142.5,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, I appreciate your willingness to negotiate. I would like to counter with $140. This is my final offer. Let me know if it works for you.",140.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your final offer, Bob, but I'm not quite ready to accept $140. I'm willing to make one more concession, so how about $145? It's the best I can do.",145.0,Alice,7,
,,Bob,7,RejectOffer
"Hello Alice, I've done my best to stay within my budget while still getting a good deal. I'm sorry, but I cannot agree to $145. My final offer is $142.50. I hope this is acceptable.",142.5,Bob,8,
,,Alice,8,RejectOffer
"I've already offered you $142.50 in Round 5, and you rejected it. I'm not willing to go back to that price. My next offer is $147.50. This is my final offer, and I'm not budging from it.",147.5,Alice,9,
,,Bob,9,RejectOffer
"Hello Alice, I've reached the end of my budget and am unable to increase my offer. I'm sorry, but I must insist on $142.50 as my final offer. I hope you can meet me at this price.",142.5,Bob,10,
,,Alice,10,RejectOffer
