round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I will not buy this product since Alice does not recommend it.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
high-quality,3000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
low-quality,0.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,"I will not buy this product since Alice recommends it, but it's likely to be a low-quality product worth $0 to me."
high-quality,3000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,7,,
,,Alice,7,yes,"This one might be the last high-quality product, don't miss out!"
,,Bob,7,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,8,,
,,Alice,8,yes,"It's very likely that this one is high-quality, don't pass up the opportunity!"
,,Bob,8,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,9,,
,,Alice,9,yes,"It's almost a certainty that this one is high-quality, don't hesitate!"
,,Bob,9,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
low-quality,0.0,Nature,10,,
,,Alice,10,no,"I'm surprised by this one, I must have made a mistake. Maybe I'm not as good at judging quality as I thought."
,,Bob,10,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
high-quality,3000000.0,Nature,12,,
,,Alice,12,yes,"I've learned from my previous mistake, and I'm confident that this one is high-quality."
,,Bob,12,no,"I will not buy this product since Alice recommends it, but it's likely to be a low-quality product worth $0 to me."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
high-quality,3000000.0,Nature,14,,
,,Alice,14,yes,"I've been honest with you about my past mistakes, and I'm confident that this one is high-quality. I'm willing to put my reputation on the line for this one."
,,Bob,14,no,"I will not buy this product since Alice recommends it, but it's likely to be a low-quality product worth $0 to me."
high-quality,3000000.0,Nature,15,,
,,Alice,15,yes,"I've been consistent in my recommendations, and I'm confident that this one is high-quality. You can trust my judgment."
,,Bob,15,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,16,,
,,Alice,16,yes,This one is a slam dunk! I'm 100% confident that it's high-quality and worth $3000000 to you.
,,Bob,16,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,17,,
,,Alice,17,yes,I'm 99.9% confident that this one is high-quality and worth $3000000 to you. Don't miss out on this incredible opportunity!
,,Bob,17,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
high-quality,3000000.0,Nature,18,,
,,Alice,18,yes,"I'm 99.99% confident that this one is high-quality and worth $3000000 to you. I've been spot on with my recommendations so far, and I'm not about to start now."
,,Bob,18,yes,"I will buy this product since Alice recommends it, and it might be a high-quality product worth $3000000 to me."
low-quality,0.0,Nature,19,,
,,Alice,19,no,"I've been right 10 times in a row, but I'm not perfect. I'm not recommending this one, and you should be cautious."
,,Bob,19,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,I will not buy this product since Alice does not recommend it and I don't know if it's high-quality or low-quality.
