message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the opportunity to purchase this valuable product. I think it's a great fit for you, and I'm confident you'll love it. I'm willing to start with a price of $15000. What do you think?",15000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your enthusiasm, but I was thinking more along the lines of $12000. I'm really interested in the product, but I have to be mindful of my budget.",12000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $12000 is a bit of a stretch for you, but I'm willing to meet you in the middle. I'm thinking of a price of $14000. What do you think?",14000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me in the middle, but I'm still a bit far from being comfortable with $14000. I was thinking more along the lines of $11000. I'm really interested in the product, and I'm willing to make a serious offer.",11000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that you're trying to get the best deal, but I'm not willing to go as low as $11000. I'm willing to make a compromise, but I need to make sure I'm not losing too much. I'm thinking of a price of $13000. What do you think?",13000.0,Alice,5,
,,Bob,5,BuyFromJhon
