alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You're being too generous, let's try to get a better deal",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"I'll give you a slightly better deal, but don't expect too much more!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'll take a bigger share this time, you can't afford to be generous",Bob,4,
,,,Alice,4,reject
380000.0,620000.0,"I'll give you a slightly better deal, but I'm not going to get taken advantage of!",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"You're not being serious, I'll take the bigger share now",Bob,6,
,,,Alice,6,reject
400000.0,600000.0,"I'm not going to give in, but I'll give you a slightly better deal. Don't expect much more!",Alice,7,
,,,Bob,7,accept
