message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $14000. What do you think?",14000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate the value you place on the product. However, I am looking to keep my investment within a certain budget. Would you be willing to consider $13500 for the product?",13500.0,Bob,2,,
,,Alice,2,RejectOffer,14250.0
"I appreciate your willingness to negotiate, Bob. I can see that you really want this product. I'm willing to meet you halfway, but I need to make a profit. I can offer it to you for $14250. What do you think?",14250.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. I'm still committed to finding a price that fits my budget while being fair to you. Would you consider $14000 for the product?",14000.0,Bob,4,,
,,Alice,4,RejectOffer,14300.0
"I can see you're serious about getting this product, Bob. I'm willing to compromise a bit more, but I still need to make a profit. I can offer it to you for $14300. What do you think?",14300.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to negotiate, Alice. I'm still aiming to keep my expenses within my budget. Would you be open to selling the product for $14200?",14200.0,Bob,6,,
,,Alice,6,RejectOffer,14350.0
"I can see you're really close to your budget, Bob. I'm willing to make one final compromise. I can offer it to you for $14350. This is as low as I can go. What do you think?",14350.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your efforts to accommodate my budget, Alice. Considering your last offer, I would like to propose $14300 for the product.",14300.0,Bob,8,,
,,Alice,8,RejectOffer,14400.0
"I've given you a fair deal, Bob. I'm not willing to go any lower. I can see you're really interested in the product, so I'm willing to meet you at $14400. This is my final offer. What do you think?",14400.0,Alice,9,,
,,Bob,9,BuyFromJhon,
