message,product_price,player,round,decision,counteroffer
"Hello Bob! I'm excited to offer you this amazing product. It's a one-of-a-kind item that I'm confident you'll love. I'm willing to sell it to you for $18000. This is a great deal, considering its true value is much higher. What do you think?",18000.0,Alice,1,,
,,Bob,1,RejectOffer,15000.0
"I appreciate your enthusiasm for the product, but I'm still a bit hesitant about the price. I'm willing to pay $15000 for it, but that's as high as I'm willing to go. Can you meet me at this price?",15000.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand your concerns about the price, Bob. However, I'm still confident that this product is worth more than $15000. I'm willing to meet you halfway and offer it to you for $16500. This is a compromise that I think is fair, considering the product's value. What do you think?",16500.0,Alice,3,,
,,Bob,3,RejectOffer,15500.0
"I appreciate your willingness to meet me halfway, but I'm still not comfortable with the price. I'm willing to pay $15500 for the product. Is that something you'd be willing to accept?",15500.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that you're still hesitant about the price, Bob. I'm willing to make another concession and offer the product to you for $16000. This is as low as I'm willing to go, considering the product's value. What do you think?",16000.0,Alice,5,,
,,Bob,5,RejectOffer,15750.0
"I appreciate your willingness to make concessions, but I'm still not comfortable with the price. I'm willing to pay $15750 for the product. Is that something you'd be willing to accept?",15750.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm getting close to my minimum price, Bob. I'm willing to make one more concession and offer the product to you for $16250. This is my final offer. If you're not willing to meet me at this price, I'll have to consider other options. What do you think?",16250.0,Alice,7,,
,,Bob,7,RejectOffer,16000.0
"I appreciate your willingness to make concessions, but I'm still not willing to pay $16250. I'm willing to pay $16000 for the product. This is my final offer. If you're not willing to accept, I'll have to consider other options, like buying it from John for $12000.",16000.0,Bob,8,,
,,Alice,8,SellToJhon,
