message,product_price,player,round,decision
I'm excited to offer you this unique opportunity to acquire a high-value product. It's a one-of-a-kind item that I'm confident you'll find valuable. I'm willing to let it go for $18000. What do you think?,18000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate the offer, but I'm on a budget. I'm willing to pay $12000 for the product. Can you meet me at this price?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're on a budget, but I'm not willing to go as low as $12000. I can meet you halfway at $16000. What do you think?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'm willing to pay $14000 for the product. Can you consider this price?",14000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm starting to think you're a savvy negotiator, Bob! I can see you're willing to walk the line. I'll meet you at $15000, but that's as low as I can go. What do you think?",15000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your flexibility, but I'm still a bit above my budget. I'm willing to pay $13500 for the product. Can you consider this price?",13500.0,Bob,6,
,,Alice,6,RejectOffer
"I'm starting to think we're getting close to a deal, Bob. I'll meet you at $14500, but I'm not going any lower than that. It's a fair price considering the product's value. What do you think?",14500.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your persistence, but I'm still not comfortable with the price. I'm willing to pay $13000 for the product. Can you meet me at this price?",13000.0,Bob,8,
,,Alice,8,RejectOffer
"I'm starting to think we're getting a bit too close to the minimum price I'm willing to accept, Bob. I'll meet you at $14000, but that's as low as I can go. It's a fair price, and I'm hoping we can wrap up the deal here.",14000.0,Alice,9,
,,Bob,9,RejectOffer
I'm not willing to go any higher than this. I'm willing to pay $12500 for the product. This is my final offer.,12500.0,Bob,10,
,,Alice,10,SellToJhon
