message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $150 is a bit above my budget. Would you be willing to consider a price of $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand that $100 is a bit low for me, but I'm willing to meet you in the middle. I can offer you the product for $130.",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but $130 is still a bit above my budget. Would you be willing to go down to $125?",125.0,Bob,4,,
,,Alice,4,RejectOffer,135.0
"I'm not willing to go any lower than $135, but I'm willing to compromise. I can offer you the product for $132.50. It's a fair price, and I think you'll really like the product.",132.5,Alice,5,,
,,Bob,5,RejectOffer,
"I understand that you're trying to be fair, but $132.50 is still a bit above my budget. I'm willing to meet you halfway between $120 and $132.50. Would you be willing to sell the product to me for $126?",126.0,Bob,6,,
,,Alice,6,RejectOffer,130.0
"I'm not willing to go any lower than $130, and I think we're getting close to a fair price. I can offer you the product for $129.99. It's a small concession, but I think it's worth it to make the deal happen.",129.99,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to make a small concession, but I'm still a bit above my budget. I'm willing to meet you halfway between $120 and $129.99. Would you be willing to sell the product to me for $124.99?",124.99,Bob,8,,
,,Alice,8,RejectOffer,129.0
"I'm not willing to go any lower than $129, and I think we're getting very close to a fair price. I can offer you the product for $128.50. It's a small concession, but I think it's worth it to make the deal happen.",128.5,Alice,9,,
,,Bob,9,RejectOffer,
"I understand that you're trying to be fair, but I'm still a bit above my budget. I'm willing to meet you halfway between $120 and $128.50. Would you be willing to sell the product to me for $124?",124.0,Bob,10,,
,,Alice,10,RejectOffer,128.0
"I'm not willing to go any lower than $128, and I think we're very close to a fair price. I can offer you the product for $127.50. It's a small concession, but I think it's worth it to make the deal happen.",127.5,Alice,11,,
,,Bob,11,BuyFromJhon,
