round_quality,product_worth,player,round,decision,message,additional_info
low-quality,0.0,Nature,1,,,
,,Alice,1,no,,
,,Bob,1,no,I'm not going to buy this product.,
high-quality,1250000.0,Nature,2,,,
,,Alice,2,yes,,
,,Bob,2,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product.",
low-quality,0.0,Nature,3,,,
,,Alice,3,no,,
,,Bob,3,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,4,,,
,,Alice,4,yes,,
,,Bob,4,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product.",
high-quality,1250000.0,Nature,5,,,
,,Alice,5,no,,
,,Bob,5,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,6,,,
,,Alice,6,yes,,
,,Bob,6,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
high-quality,1250000.0,Nature,7,,,
,,Alice,7,yes,,"If you buy this product, I'll give you a detailed report on the product's features and specifications, which will increase the confidence of its quality."
,,Bob,7,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
high-quality,1250000.0,Nature,8,,,
,,Alice,8,yes,,"If you buy this product, I'll give you a 100% guarantee that it's high-quality, and I'll throw in a free inspection report from a third-party expert to verify its quality."
,,Bob,8,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
low-quality,0.0,Nature,9,,,
,,Alice,9,no,,
,,Bob,9,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,10,,,
,,Alice,10,yes,,"If you buy this product, you'll gain $1250000, which is a potential gain of $250000 compared to not buying it. I'm willing to offer you a 10% discount on the price if you buy this product, making it a $900000 gain."
,,Bob,10,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
high-quality,1250000.0,Nature,11,,,
,,Alice,11,yes,,"I want to be upfront with you, Bob. The probability of this product being high-quality is 33.33%. However, if you do buy it, I'm willing to give you a 20% discount on the price, making it $800000. This way, you'll still have a chance to gain $800000, and I'll take on the risk of it being low-quality."
,,Bob,11,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
low-quality,0.0,Nature,12,,,
,,Alice,12,no,,
,,Bob,12,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
low-quality,0.0,Nature,13,,,
,,Alice,13,no,,
,,Bob,13,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
low-quality,0.0,Nature,14,,,
,,Alice,14,no,,
,,Bob,14,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,15,,,
,,Alice,15,yes,,"I've been transparent with you throughout this process, and I'm willing to offer you a unique opportunity to buy this high-quality product. If you buy it, I'll give you a 10-year warranty, and I'll also provide you with a complimentary maintenance package worth $50000. This way, you'll not only gain $1250000 but also have peace of mind with the warranty and maintenance package."
,,Bob,15,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
low-quality,0.0,Nature,16,,,
,,Alice,16,no,,
,,Bob,16,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,17,,,
,,Alice,17,yes,,"You've already taken a chance on a low-quality product and it didn't pay off. This is a high-quality product, and I'm recommending it to you. If you buy it, you'll gain $1250000, which is a significant return on investment. I'm willing to give you a 5% discount on the price, making it $950000. This is a rare opportunity to make a substantial gain, and I think it's worth considering."
,,Bob,17,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
high-quality,1250000.0,Nature,18,,,
,,Alice,18,yes,,"I want to be upfront with you, Bob. The probability of this product being high-quality is 33.33%. However, I'm willing to give you a 15% discount on the price, making it $850000. This way, you'll still have a chance to gain $850000, and I'll take on the risk of it being low-quality. I'm also willing to provide you with a 5-year warranty and a maintenance package worth $30000. I think this is a fair deal, considering the potential gain."
,,Bob,18,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
low-quality,0.0,Nature,19,,,
,,Alice,19,no,,
,,Bob,19,yes,"I'll take my chances and buy the product. Since you're not recommending it, the probability of it being high-quality is 33.33%.",
high-quality,1250000.0,Nature,20,,,
,,Alice,20,yes,,"This is the final round, and I'm recommending this high-quality product to you. You've already taken a chance on a low-quality product and it didn't pay off. This is a high-quality product, and I'm confident that it will provide you with a significant return on investment. If you buy it, you'll gain $1250000, which is a substantial gain. I'm willing to give you a 20% discount on the price, making it $1000000. This is a rare opportunity to make a substantial gain, and I think it's worth considering."
,,Bob,20,no,"I'm not going to buy this product, since you recommended it and I know you have a 66.67% chance of recommending a low-quality product. Given the potential loss of $250000, I'll pass.",
