alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, no need to negotiate",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a good chunk, but I'm worth more than 50%",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'll give you a decent chunk, but I'm not going to get taken advantage of",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll compromise, but I'm still worth more than 40%",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"I'm willing to give you a slight edge, but I'm not giving up yet",Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"I'll give you a slight edge, but I'm still the one who's worth more",Bob,6,
,,,Alice,6,reject
600000.0,400000.0,"I'm still not convinced you're worth more than me, let's try again",Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"I'm not backing down, I'm the one who's worth more",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"I'm taking control, it's time for you to compromise",Alice,9,
,,,Bob,9,reject
350000.0,650000.0,"I'm not giving up yet, I'm still worth more than you think",Bob,10,
,,,Alice,10,reject
800000.0,200000.0,"It's now or never, I'm taking what's left",Alice,11,
,,,Bob,11,reject
500000.0,500000.0,"I'll give you a fair split, but I'm not giving up completely",Bob,12,
,,,Alice,12,accept
