round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,yes,I'll take the product
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,yes,I'll take the product
high-quality,4000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,no,"I'll pass on this one, I'm not convinced it's worth the price"
high-quality,4000000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'll take the product, I think the probability of it being high-quality is too good to pass up"
high-quality,4000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'll take the product, two for two on high-quality products, I'm on a roll!"
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"I'm not going to take the risk of buying a product Alice doesn't recommend, I'll pass this time"
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,yes,"I'll take the product, I've already lost out on one low-quality product, I might as well try my luck again"
high-quality,4000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,no,"I'm not going to fall for Alice's recommendations blindly, I'll think twice before buying"
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,yes,"I'll take the product, Alice's recommendation or not, the odds are still in my favor"
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,yes,"I'll take the product, I'm starting to think Alice's recommendations are a red flag, and I'll just buy the ones she doesn't recommend"
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"I'm going to keep my new strategy of buying the ones Alice doesn't recommend, it's working out so far"
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,yes,"Still sticking to my strategy, Alice's non-recommendations are my best bet"
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,yes,"I'm starting to think Alice is trying to get rid of her low-quality products, I'll keep buying them"
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,"At this point, I'm basically just buying the low-quality products at a loss, but I'm going to keep going"
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,yes,"I'm starting to feel like I'm in a bad streak, but I'll keep buying the products Alice doesn't recommend"
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"At this point, I'm basically just throwing money at Alice's low-quality products, but I'll keep going"
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,yes,"I'm starting to wonder if Alice is just trolling me at this point, but I'll keep buying"
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,yes,"I'm at a loss for what to do, but I'll just keep buying the products Alice doesn't recommend"
high-quality,4000000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,"Finally, a chance to break the streak of buying low-quality products, I'll pass on this one"
high-quality,4000000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I'm going to take a chance on this one, Alice's recommendation might actually be worth it this time"
