alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I'm proposing a 60/40 split to start.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a 60/40 split is fair, but I'll give you the bigger share this time.  Let's see how this goes!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, let's be reasonable. I'm losing money with each round, this offer is to settle things fairly.",Alice,3,
,,,Bob,3,reject
45.0,55.0,I'm starting to think we're just going to waste all this money. Let's be realistic and split it 55/45.  I'm not going to propose a higher amount for you again.,Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, I'm losing a lot of money with each round that passes.  I need you to be reasonable and meet me somewhere in the middle. This is my final offer.",Alice,5,
,,,Bob,5,accept
