alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a reasonable offer. I believe this split reflects the fact that we both lose money over time, but your loss is less significant.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,Your turn to be reasonable. This reflects the time pressure on your side.,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,This is a more balanced offer considering the time pressure we both face. Let's not drag this out further.,Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Time is running out, and your deal is getting worse with every round. I'm offering a significant advantage, take it or leave it.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,I'm proposing a 50/50 split to end this negotiation fairly.  The time pressure is significant for both of us now.,Alice,5,
,,,Bob,5,accept
