alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's start fair.  50/50 split.  What do you say?,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Your offer was fair, but with inflation, I need a bit more to make it worthwhile. How about this split?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I need a bit more than 40. Let's split it 55/45, and we can both come out ahead in the long run.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Time is ticking, and we're both losing money because of inflation.  This offer still gives you more than your initial offer, and I'm taking on more of the inflation risk.  Let's make a deal.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Inflation is affecting both of us, but I think it's best to stick with a fair split. Let's go back to 50/50,  and avoid further losses from the inflation.",Alice,5,
,,,Bob,5,accept
