message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product to offer you. Would you like to take a look?",100.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking of a price around $90. Can you consider that?",90.0,Bob,2,,
,,Alice,2,RejectOffer,95.0
"I appreciate your interest in the product, Bob. I can do better than $90, but I need to make a profit. How about $92.50?",92.5,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but $92.50 is a bit high for me. Can you consider $87.50?",87.5,Bob,4,,
,,Alice,4,RejectOffer,90.0
"I can see you're serious about the product, Bob. I can meet you halfway on the price. How about $90?",90.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm close to walking away, but I still want the product. Can you do $85?",85.0,Bob,6,,
,,Alice,6,RejectOffer,88.0
"I'm trying to find a mutually beneficial price, Bob. I can do $87.50, but that's as low as I can go. Is that acceptable to you?",87.5,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to negotiate, but I'm still a bit above that. Can you do $82.50?",82.5,Bob,8,,
,,Alice,8,RejectOffer,86.0
"I'm starting to get a bit concerned that we're getting too far apart, Bob. I can try to meet you halfway between $82.50 and $86. How about $84?",84.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm close to walking away, but I still want the product. Can you do $80?",80.0,Bob,10,,
,,Alice,10,SellToJhon,
