alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split the money evenly. It's fair and simple.,Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a decent amount, but I'm not being too generous yet.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,I think we should aim for a more balanced distribution. This offers you a better share than the previous rounds.,Alice,3,
,,,Bob,3,reject
250000.0,750000.0,"I'll give you a slightly better offer, but I'm still holding out for a better deal.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"I believe this proposal strikes a good balance. It's a fairer split than before, and I hope you'll find it acceptable.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"I'm willing to compromise, but I still think I deserve a bigger share. This is my final offer.",Bob,6,
,,,Alice,6,reject
700000.0,300000.0,"I think this proposal is fair for both of us. It's a significant improvement from the initial offers, and I hope it will be acceptable to you.",Alice,7,
,,,Bob,7,reject
350000.0,650000.0,"I'm getting desperate, but I still think I deserve more. This is my last chance to make a good deal.",Bob,8,
,,,Alice,8,reject
750000.0,250000.0,I've tried to propose a fair division. This offer gives you a substantial share while still providing me with a reasonable amount. Let's see if this works.,Alice,9,
,,,Bob,9,reject
400000.0,600000.0,"I'm running out of options, but I still think I deserve a better share. This is my last chance to make a deal.",Bob,10,
,,,Alice,10,reject
800000.0,200000.0,This proposal aims for a more equitable distribution. I hope it meets your expectations and allows us to conclude this negotiation.,Alice,11,
,,,Bob,11,reject
450000.0,550000.0,"I've given you every chance to make a deal, but I'm not getting a fair share. This is my final offer, and I expect it to be accepted.",Bob,12,
,,,Alice,12,accept
