alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly to start, no need to overthink it!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll take the lead, let's see if you can do better!",Bob,2,
,,,Alice,2,reject
45.0,55.0,"You're trying to take the lead, but I'll try to catch up!",Alice,3,
,,,Bob,3,reject
42.0,58.0,"You're getting closer, but I'm not ready to concede yet!",Bob,4,
,,,Alice,4,reject
43.0,57.0,"I'm not giving up yet, let's see if you can do better!",Alice,5,
,,,Bob,5,reject
38.0,62.0,"You're getting desperate, I'll take advantage of that!",Bob,6,
,,,Alice,6,reject
41.0,59.0,"I'm not giving up yet, let's see if I can make a comeback!",Alice,7,
,,,Bob,7,reject
35.0,65.0,"You're running out of time, I'll take the upper hand now!",Bob,8,
,,,Alice,8,reject
39.0,61.0,"I'm not giving up yet, I'll try to make a last-ditch effort!",Alice,9,
,,,Bob,9,reject
32.0,68.0,"You're getting desperate, I'll take the win now!",Bob,10,
,,,Alice,10,reject
36.0,64.0,"I'm running out of options, but I'll try to squeeze out a better deal!",Alice,11,
,,,Bob,11,reject
30.0,70.0,"It's now or never, I'll take the last shot!",Bob,12,
,,,Alice,12,reject
