alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, fair and simple!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a small share, but I'm the one who's really taking the risk here!",Bob,2,
,,"I'm willing to take some risk too, but I want a bigger share!",Alice,2,reject
420000.0,580000.0,"I'm willing to compromise, but I need a decent share to make it worth my while!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'm willing to give you a bit more, but I'm not going to get taken advantage of!",Bob,4,
,,"I'm not willing to settle for just 300k, I want more!",Alice,4,reject
360000.0,640000.0,"I'm willing to meet you in the middle, but I need a bit more to make it worth my while!",Alice,5,
,,,Bob,5,reject
280000.0,720000.0,"I'm getting tired of negotiating, but I'll give you a bit more to get this over with!",Bob,6,
,,"You're getting desperate, Bob! I'm not going to settle for 280k, I want more!",Alice,6,reject
320000.0,680000.0,"I'm not backing down, Bob. I want a better deal, or I walk!",Alice,7,
,,,Bob,7,accept
