alice_gain,bob_gain,message,player,round,decision
550000.0,450000.0,Let's be fair and close the deal quickly!,Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it evenly! No need to complicate things further.,Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"You had your chance, now it's my turn. Inflation is costing us both!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,Let's cut our losses and settle on a slightly more favorable deal for me.  We can both benefit from ending the game and avoiding further inflation.,Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"I'm willing to take a bigger share to compensate for the inflation loss. You're losing more than me, so let's end this!",Alice,5,
,,,Bob,5,accept
