alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair split, I'll give you a good offer",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's be fair, I think a 50/50 split is the most logical way to start.",Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"You wanted 50/50, but I think I can do better than that",Alice,3,
,,,Bob,3,reject
6000.0,4000.0,"I'm willing to compromise, let's split it 40/60 this time.  We can work towards a more balanced outcome in the following rounds.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"I'm willing to give you a bit more, but I'm still holding out for a better deal",Alice,5,
,,,Bob,5,accept
