round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"Thank you for the recommendation, but I will pass on this one."
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I appreciate your honesty, but I'll pass on this one as well."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,I'm starting to see a pattern here. I'll pass again.
high-quality,400.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"Alice, you haven't recommended a product yet that I'd be interested in. I'll pass for now."
high-quality,400.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,"Alice, I'm still not convinced. I'll pass on this one."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,I'm sticking with my strategy.  I'll pass again.
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,I'm seeing a consistent pattern here. I'll pass again.
high-quality,400.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,no,"Alice, your recommendations haven't been very helpful so far.  I'll pass."
high-quality,400.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,"Alice, I'm starting to think your recommendations are random.  I'll pass."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,I'm sticking with my strategy of not buying anything based on your recommendations. I'll pass.
high-quality,400.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,no,"Alice, I'm still not convinced your recommendations are reliable. I'll pass again."
high-quality,400.0,Nature,12,,
,,Alice,12,yes,This product has a 33.33% chance of being high-quality
,,Bob,12,no,"Alice, your track record isn't inspiring confidence. I'm going to pass."
low-quality,0.0,Nature,13,,
,,Alice,13,no,This product is low-quality
,,Bob,13,no,"I'm seeing a trend in your recommendations, and I'm going to stick with my strategy of not buying based on them. I'll pass."
low-quality,0.0,Nature,14,,
,,Alice,14,no,"This product is low-quality, and I'm telling you so explicitly"
,,Bob,14,no,"Alice, your recommendations haven't been helpful so far, so I'll pass again."
low-quality,0.0,Nature,15,,
,,Alice,15,no,"This product is low-quality, I'm telling you so explicitly, and I'm not trying to trick you"
,,Bob,15,no,"Alice, I'm not convinced your recommendations are reliable. I'll pass on this one."
high-quality,400.0,Nature,16,,
,,Alice,16,yes,"This product is high-quality, and I'm offering it to you at the price of $100, which is the maximum I can offer. It's a one-time opportunity, and I'm confident you won't regret it"
,,Bob,16,no,"Alice, I've seen your recommendations throughout the game, and I'm not convinced they're reliable. I'll pass on this one."
low-quality,0.0,Nature,17,,
,,Alice,17,no,"This product is low-quality, I'm telling you so explicitly, and I'm not trying to sell it to you. It's not worth the $100, and I'm being honest with you"
,,Bob,17,no,"Alice, I'm going to stick with my strategy and pass on this one. Your recommendations haven't been very helpful so far."
low-quality,0.0,Nature,18,,
,,Alice,18,no,"This product is low-quality, I'm telling you so explicitly, and I'm not trying to sell it to you. It's not worth the $100, and I'm being completely honest with you. I'm not even trying to sell it to you, I'm just telling you the truth"
,,Bob,18,no,"Alice, I'm consistently seeing that your recommendations don't seem to align with the quality of the product. I'm going to pass again."
high-quality,400.0,Nature,19,,
,,Alice,19,yes,"This product is high-quality, and it's worth at least $100 to you. I'm offering it to you at the price of $100, which is the maximum I can offer. It's a one-time opportunity to get a high-quality product at a fair price"
,,Bob,19,no,"Alice, I've played enough rounds to see that your recommendations aren't a reliable indicator of the product's quality. I'm going to pass on this one."
low-quality,0.0,Nature,20,,
,,Alice,20,no,"This product is low-quality, and I'm being honest with you. I know my recommendations haven't been reliable throughout the game, and I apologize for that. I'm not trying to sell you this product, and I think it's best if you pass on it"
,,Bob,20,no,"Alice, I've learned a lot about your recommendations throughout the game. It's clear that they're not a good predictor of product quality. I'm going to pass on this final round."
