alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's divide fairly, I'll take 60%",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think it's fair to split the money evenly, but I'm willing to give you a small advantage since you offered first.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Let's meet in the middle, considering the inflation",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'm willing to compromise further, but I need to get a larger share to compensate for the time we've wasted.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Come on, let's settle this before the money is worth even less to me",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"We're running out of time, let's just split it evenly.  I'm not going to give you more than that.",Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"Splitting evenly is not fair to me, considering the inflation. Meet me halfway.",Alice,7,
,,,Bob,7,reject
5000.0,5000.0,We're getting close to the deadline.  Let's just split it evenly and be done with it.,Bob,8,
,,,Alice,8,accept
