message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to start with a price of $150. What do you think?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for offering! That price is a little high for me. Would you consider $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"Thanks for your offer, Bob! I can do a bit better than that. I'm willing to meet you in the middle at $100. What do you think?",100.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we split the difference again and settle at $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"Alright Bob, I can do $105, but I'm getting close to my minimum price. Can we meet at $105?",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I understand you're getting close to your limit, Alice.  Would you be willing to do $98? That's a fair compromise.",98.0,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I appreciate your persistence, Bob! I can do $110, but I'm not sure I can go any lower. What do you think?",110.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I appreciate you working with me on the price.  $100 would be a great deal for me, and I'm ready to agree to that right now. What do you say?",100.0,Bob,8,,
,,Alice,8,RejectOffer,115.0
"I'm not sure I can go much lower, Bob. I'm willing to meet you at $115, but that's as low as I can go. What do you think?",115.0,Alice,9,,
,,Bob,9,BuyFromJhon,
