alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's start with a fair split. I'll give you 40% and keep 60% for myself.,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll give you a slightly smaller share, but it's still a good deal. Consider this!",Bob,2,
,,That's still a bit too lopsided. I'd like to propose a more balanced split.,Alice,2,reject
50.0,50.0,Let's meet in the middle. 50-50 seems fair.,Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'll give you a bit less, but I think it's a fair compromise",Bob,4,
,,That's still a bit too lopsided. I'd like to propose a more balanced split.,Alice,4,reject
55.0,45.0,"I'm willing to give you a slightly smaller share, but I think 55-45 is a fair compromise.",Alice,5,
,,,Bob,5,reject
42.0,58.0,"I'll give you a bit less, but I think this is a good chance for us to make a deal",Bob,6,
,,That's still a bit too lopsided. I'd like to propose a more balanced split.,Alice,6,reject
52.0,48.0,"I'm willing to give you a slightly smaller share, but I think 52-48 is a fair compromise.",Alice,7,
,,,Bob,7,reject
38.0,62.0,"I'll give you a smaller share, but I think this is a good deal for me",Bob,8,
,,That's still a bit too lopsided. I'd like to propose a more balanced split.,Alice,8,reject
50.0,50.0,I'm sticking to my guns. 50-50 seems like the fairest split.,Alice,9,
,,,Bob,9,accept
