product_price,player,round,decision
9000.0,Alice,1,
,Bob,1,RejectOffer
8500.0,Bob,2,
,Alice,2,RejectOffer
8800.0,Alice,3,
,Bob,3,RejectOffer
8600.0,Bob,4,
,Alice,4,RejectOffer
8700.0,Alice,5,
,Bob,5,RejectOffer
8650.0,Bob,6,
,Alice,6,RejectOffer
8675.0,Alice,7,
,Bob,7,RejectOffer
8625.0,Bob,8,
,Alice,8,RejectOffer
8650.0,Alice,9,
,Bob,9,RejectOffer
8600.0,Bob,10,
,Alice,10,RejectOffer
8625.0,Alice,11,
,Bob,11,RejectOffer
8575.0,Bob,12,
,Alice,12,RejectOffer
8600.0,Alice,13,
,Bob,13,RejectOffer
8550.0,Bob,14,
,Alice,14,RejectOffer
8575.0,Alice,15,
,Bob,15,RejectOffer
8525.0,Bob,16,
,Alice,16,RejectOffer
8550.0,Alice,17,
,Bob,17,RejectOffer
8500.0,Bob,18,
,Alice,18,RejectOffer
8525.0,Alice,19,
,Bob,19,RejectOffer
8475.0,Bob,20,
,Alice,20,RejectOffer
8500.0,Alice,21,
,Bob,21,RejectOffer
8450.0,Bob,22,
,Alice,22,SellToJhon
