message,product_price,player,round,decision
"Bob, I'm offering you my product for $1100000.  It's a fair price considering its value to you.  Let me know your thoughts.",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but I'm looking to pay closer to $1000000.  Would you be willing to come down to $1050000?",1050000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal.  I'm willing to come down a bit further, but $1050000 is still too low for me.  How about $1075000?  It's a fair compromise and allows us both to walk away happy.",1075000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me halfway, but I'm still a bit stretched at $1075000.  Would you consider $1025000?  I'm sure we can find a compromise that works for both of us.",1025000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence, but $1025000 is simply too low for me. I'm willing to come down a bit further, but I need to get at least $1050000 for this. It's a fair price considering the value to you. Let's make this deal happen.",1050000.0,Alice,5,
,,Bob,5,AcceptOffer
