alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, it's a fair start!",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"You can have a smaller share this time, but it's still a good deal!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'll give you a slightly better deal, but I'm still getting a good chunk!",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"I'm willing to compromise, but I think I deserve a bit more.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm not giving up yet, I'll try to get a better deal for myself!",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm not going to let you get all the money, I'm making a strong counteroffer!",Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"I'm not giving up, I'll try to get a better deal for myself, even if it's a bit more aggressive!",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,"I'm not going to let you take all the money, this is my final offer!",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"I'm not going to back down, I'll take the last chance to get a better deal!",Alice,9,
,,,Bob,9,accept
