message,product_price,player,round,decision
"Bob, I'm offering you my product for $950,000. I know it's worth a lot to me, but I believe this price is fair considering its value to you. Let me know your thoughts.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, Alice. However, I think $950,000 is a bit steep for me. I'm willing to pay $850,000 for the product. I believe this price is more reasonable considering its value to me.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position. While $850,000 is lower than I'd hoped, I'm willing to compromise. How about $900,000? It's a fair price that bridges the gap between our initial offers.  Let me know your thoughts.",900000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to compromise, Alice. However, $900,000 is still a bit above my budget. I'm willing to pay $875,000 for the product. I think this price is a fair middle ground.",875000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budget constraints. Let's try to find a solution that works for both of us.  I'm willing to come down to $885,000 for the product. This is a final offer from my side, considering the value it holds for you. Let me know if this works for you, otherwise I'll have to accept John's offer.",885000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to come down to $885,000, Alice. However, I'm still a bit short on budget. I'm willing to pay $880,000 for the product. This is my final offer, and I hope we can meet in the middle.",880000.0,Bob,6,
,,Alice,6,SellToJhon
