alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's divide fairly, I'll take a bit more",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Let's try a bit more in my favor this time,Bob,2,
,,,Alice,2,reject
575000.0,425000.0,Meet me in the middle of our previous offers,Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"Still a bit too low, try to meet closer to my last offer",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Getting closer, let's compromise a bit more",Alice,5,
,,,Bob,5,accept
