message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm offering my product to you for $9,000.  It's in excellent condition and would be a great addition to your collection. Let me know what you think!",9000.0,Alice,1,,
,,Bob,1,RejectOffer,7000.0
"Hi Alice, I appreciate your offer, but I was thinking more along the lines of $7,000. I'm really interested in the product, but I have to be mindful of my budget.",7000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand your budget concerns, but $7,000 is simply too low for me. I'm willing to come down a bit, but I need at least $8,500 to make this work. Let's find some common ground.",8500.0,Alice,3,,
,,Bob,3,RejectOffer,7750.0
"Hi Alice, I appreciate your flexibility, but I'm still a bit above $7,500. Can you meet me at $7,750? I'm really interested in the product and I'm willing to compromise.",7750.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I'm still not comfortable with $7,750.  How about we split the difference and settle on $8,000?  That's a fair price for both of us.  I'm happy to make this deal happen.",8000.0,Alice,5,,
,,Bob,5,RejectOffer,7800.0
"Hi Alice, I appreciate your willingness to meet me at $8,000, but I was thinking more along the lines of $7,800. I'm really close to my budget, and I'd love to make this deal happen at a price that works for both of us.",7800.0,Bob,6,,
,,Alice,6,SellToJhon,
