message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a unique opportunity to purchase this high-quality product. I believe it's a great value at a price of $250. Would you be interested in making an offer?",250.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the value of the product, but I am looking to stay within my budget. I would like to propose a price of $180. I hope this aligns better with your expectations.",180.0,Bob,2,,
,,Alice,2,RejectOffer,220.0
"Hi Bob, thank you for your offer of $180. I appreciate your interest in the product. However, I was thinking more along the lines of $220. It's still a great deal, and I'm confident you'll love the product. What do you think?",220.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your response, Alice. I understand your position, but I'm still hoping to find a middle ground. I would like to propose a price of $200 for the product. I hope this proposal is more in line with what you're considering.",200.0,Bob,4,,
,,Alice,4,RejectOffer,230.0
"Hi Bob, thank you for your revised offer of $200. I'm glad we're getting closer to a deal. However, I was thinking more along the lines of $230. It's still a great value, and I'm confident you'll love the product. What do you think?",230.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your offer, Alice. I appreciate your efforts to meet me halfway. I would like to counter with a price of $225 for the product. I hope this proposal is more acceptable.",225.0,Bob,6,,
,,Alice,6,RejectOffer,240.0
"Hi Bob, thank you for your latest offer of $225. I'm glad we're getting close to a deal. However, I was thinking more along the lines of $240. It's still a great value, and I'm confident you'll love the product. What do you think?",240.0,Alice,7,,
,,Bob,7,RejectOffer,
"Thank you for your offer, Alice. I appreciate your persistence. I would like to counter with a price of $235 for the product. I hope this proposal is more in line with your expectations.",235.0,Bob,8,,
,,Alice,8,RejectOffer,245.0
"Hi Bob, thank you for your latest offer of $235. I appreciate your willingness to meet me halfway. However, I was thinking more along the lines of $245. It's still a great deal, and I'm confident you'll love the product. What do you think?",245.0,Alice,9,,
,,Bob,9,RejectOffer,
"Thank you for your offer, Alice. I understand your perspective and am willing to consider your last proposal. I would like to counter with a price of $240 for the product. I hope this proposal is more acceptable.",240.0,Bob,10,,
,,Alice,10,AcceptOffer,
