alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,"Let's be reasonable, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"Let's make this quick, Alice. My offer is more than fair considering the time pressure and inflation working against you.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"I'm willing to negotiate, Bob, but your offer was too low. This seems fairer considering the time pressure.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,Time is running out Alice.  I'm meeting you in the middle with this offer. Let's settle this and both walk away with something.,Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, let's be realistic.  I'm offering you a fair deal considering the circumstances. This is my final offer.",Alice,5,
,,,Bob,5,accept
