message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll love. I'm willing to sell it to you for $150. Is that something you'd be interested in?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $150 is a bit more than I'm willing to pay. I'd be happy to buy it for $110. What do you think?",110.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking to save a bit on the price, Bob. I'm willing to meet you halfway, but I still need to make a profit. How about $130? Is that a price you'd be comfortable with?",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate. While $130 is closer, I'm still aiming for a lower price. How about $115? This would be a good deal for both of us.",115.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm glad we're still in the negotiation, Bob. I can see you're serious about getting a good deal. I'm willing to meet you at $120, which is the lowest I can go. Is that a price you'd be happy with?",120.0,Alice,5,,
,,Bob,5,AcceptOffer,
