alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,Let's start fair. I'll take 90% and you can have 10%. I'm hoping for a long-term partnership!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,Your offer was quite unfair. Let's split it more evenly this time. I'm hoping we can both benefit from this.,Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I appreciate your offer, but it's still too low.  Let's split it more evenly, at 60/40. I'm willing to compromise.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Time is running out, Alice. I'm proposing a 55/45 split. This is my final offer.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"This is my last offer. I'm willing to compromise, but I need to get at least 70% of the money.  This is the only way we both can come out ahead in the long run.",Alice,5,
,,,Bob,5,accept
