message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this incredible product with you. I think you'll find it's a game-changer. I'm willing to offer it to you for $800,000. This is a competitive price, considering its value to you is $1,200,000. I'm confident you'll find it a great investment.",800000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer. While I agree the product is valuable, the price point is a bit high for me right now. Would you consider $500,000?",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I'm not willing to go as low as $500,000. I'm willing to meet you halfway and offer it to you for $700,000. This is a fair price considering its value to you is $1,200,000. I'm confident you'll find it a worthwhile investment.",700000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me halfway.  To be totally transparent, my budget caps out at $600,000.  If you're willing to meet that, I'm ready to close the deal today.",600000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budget constraints, and I appreciate your transparency. However, I'm still not willing to sell the product for $600,000. I'm willing to make one more concession and offer it to you for $650,000. This is the lowest price I'm willing to accept, considering its value to you is $1,200,000. I'm confident you'll find it a worthwhile investment.",650000.0,Alice,5,
,,Bob,5,AcceptOffer
