alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a reasonable offer. I take a bit more considering the inflation disparity.,Alice,1,
,,,Bob,1,reject
5500.0,4500.0,Your offer was a bit too skewed for my liking. Let's meet closer to the middle.,Bob,2,
,,,Alice,2,reject
6400.0,3600.0,"I need a better deal than that. The inflation is hitting you harder, so I need a larger share to make it worthwhile for me.",Alice,3,
,,,Bob,3,reject
5800.0,4200.0,"This is becoming frustrating.  My offers have been reasonable. I'm  factoring in the inflation, but I need you to move closer to a fair split.",Bob,4,
,,,Alice,4,reject
6600.0,3400.0,"Bob, we're running out of time.  The inflation is eating away at the value, especially for you. This is my final offer.",Alice,5,
,,,Bob,5,accept
