message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to sell it to you for $90.",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested, but $90 is a bit too high for me. Would you consider $70?",70.0,Bob,2,,
,,Alice,2,RejectOffer,85.0
"Thanks for your counteroffer, Bob. I appreciate your interest in the product. However, I'm not quite ready to go down to $70. I'm willing to meet you in the middle at $82.50.",82.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we settle at $75? That seems like a fair compromise.",75.0,Bob,4,,
,,Alice,4,RejectOffer,80.0
"I appreciate your persistence, Bob! I'm willing to meet you at $80, but I'm not sure I can go any lower. This is my final offer.",80.0,Alice,5,,
,,Bob,5,AcceptOffer,
