alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split the money 60/40. It's a good deal for both of us, especially considering the inflation.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,Let's split it 55/45. It's a fair deal considering I'm taking on the risk of future inflation.,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'll accept your previous split, but with me getting the larger share. It's only fair since you made me wait a round.",Alice,3,
,,,Bob,3,reject
4750.0,5250.0,Meet me in the middle of our previous offers. This way we both compromise.,Bob,4,
,,,Alice,4,reject
5125.0,4875.0,"Okay Bob, let's be reasonable.  I'll split the difference of our last offers. This is a fair deal and we're losing money as we speak!",Alice,5,
,,,Bob,5,accept
