alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
250000.0,750000.0,"I'll give you a smaller share, but I'll still let you keep some",Bob,2,
,,,Alice,2,reject
300000.0,700000.0,"I'll give you a slightly larger share, but still keep the majority!",Alice,3,
,,,Bob,3,reject
100000.0,900000.0,"I'll give you a small consolation prize, but I'm taking the majority",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"I'll give you a slightly larger share, but I'm not giving up yet!",Alice,5,
,,,Bob,5,reject
50000.0,950000.0,"I'll give you a tiny share, but I'm taking the majority",Bob,6,
,,,Alice,6,reject
600000.0,400000.0,"I'll give you a decent share, but I'm not backing down!",Alice,7,
,,,Bob,7,reject
0.0,1000000.0,"I'll take it all, I'm the best negotiator",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"I'll give you a small consolation prize, but I'm not giving up yet!",Alice,9,
,,,Bob,9,reject
1000000.0,0.0,"I'll give you the whole thing, I'm tired of negotiating",Bob,10,
,,,Alice,10,accept
