alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a reasonable split.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try 55-45, it's more fair considering the inflation I'm facing.",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"Considering the inflation, my offer is more generous than it seems, think about the future value.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation, I need a bigger share. This is my final reasonable offer.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"You said your last offer was final, but I'm giving you one more chance. This is as low as I'll go.",Alice,5,
,,,Bob,5,accept
