message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to show you this amazing product! I'm looking for a serious buyer, and I think you might be interested. I'm willing to start with a price of $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  $150 is a bit more than I'm willing to pay.  I'm interested in the product, but I'd be comfortable paying $110. Let me know what you think.",110.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"Thanks for the counteroffer, Bob! I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit. I can do $125, and that's as low as I can go.",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $125 is still a bit high for me. I'm happy to pay $115, and I think that's a fair price for both of us.",115.0,Bob,4,,
,,Alice,4,RejectOffer,122.0
"I understand you're trying to get a good deal, Bob, but I really need to make a profit on this one. I'm willing to meet you at $120, which is my minimum price. Let me know if that's something you'd be willing to do.",120.0,Alice,5,,
,,Bob,5,BuyFromJhon,
