alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it 50/50 to start,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll give you 40, but I think I deserve more",Bob,2,
,,,Alice,2,reject
45.0,55.0,"I'll give you a slightly better offer, but I'm still not giving up",Alice,3,
,,,Bob,3,reject
35.0,65.0,"I'm getting greedy, I want more",Bob,4,
,,,Alice,4,reject
38.0,62.0,"I'm willing to compromise, but I'm not giving up yet",Alice,5,
,,,Bob,5,reject
28.0,72.0,"I'm getting desperate, but I still want more",Bob,6,
,,,Alice,6,reject
32.0,68.0,"I'm getting closer to my minimum, but I still want a better deal",Alice,7,
,,,Bob,7,reject
20.0,80.0,"I'm almost out of patience, but I'll give you a slightly better deal",Bob,8,
,,,Alice,8,reject
25.0,75.0,"This is my last offer, take it or leave it",Alice,9,
,,,Bob,9,accept
