message,product_price,player,round,decision
"Hello Bob, thank you for considering our product! We're excited to work with you. After careful consideration, we're willing to offer you the product at a price of $1,200,000. We believe this is a fair price considering the product's value to you.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer! While I appreciate the value of the product,  $1,200,000 is a bit higher than I'm comfortable with right now. I'm willing to pay $1,050,000 for the product.  Let's see if we can find common ground.",1050000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. We appreciate your willingness to negotiate. However, we're still a bit apart on the price. We're willing to meet you halfway and offer the product at $1,175,000. We believe this is a fair compromise considering the product's value to you.",1175000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to compromise. However, $1,175,000 is still a bit too high for me.  I'm confident we can find a price that works for both of us.  I'm willing to increase my offer to $1,100,000. Let's see if we can close the deal.",1100000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. We're getting closer, but we're still not quite there. We're willing to meet you at $1,125,000. This is our final offer, and we hope you'll consider it.",1125000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I understand you're firm on your offer, but I'm still a little hesitant at $1,125,000.  Let's split the difference and I'll go up to $1,112,500.  This would be a good compromise for both of us, and we can finalize the deal.",1112500.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your revised offer, Bob. We're close, but we're still not quite there. We're willing to meet you at $1,120,000. This is our final offer, and we hope you'll consider it.",1120000.0,Alice,7,
,,Bob,7,BuyFromJhon
