message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer. However, that price is a bit too high for me.  Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I'm willing to meet you halfway. I can do $90, but I'm not willing to go any lower than that.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate you working with me on the price. How about we settle at $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I'm getting close to my minimum price, but I'm still willing to work with you, Bob. I can do $85, but I'm not budging any further than that.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
