message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product. I think it's a great opportunity for you to get a fantastic deal. Would you like to make an offer for the product?",10000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I believe I can provide a fair value for the product within my budget. My proposed price for the product is $7500.",7500.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $9500. It's a fair price considering the value the product can bring to you.",9500.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate your offer. I am still working within my budget. My proposed price for the product is $8000.",8000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand you're working within a budget, Bob, but I'm not willing to go as low as $8000. I'm willing to meet you halfway, so I'm counteroffering at $9000. It's a great deal for you, and I think you'll find it's worth it.",9000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, I appreciate your willingness to negotiate. Considering the value of the product and my budget, my final offer is $8500.",8500.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your persistence, Bob, but I'm not willing to go above $9500. I'm willing to make a slight concession, so I'm counteroffering at $9200. It's a fair price considering the value you'll get from the product.",9200.0,Alice,7,
,,Bob,7,RejectOffer
"Hello Alice, I understand your position, but I would like to stick to my budget. My final offer is $8750.",8750.0,Bob,8,
,,Alice,8,RejectOffer
"I understand you're trying to stick to your budget, Bob, but I'm not willing to go above $9200. I'm making a final counteroffer at $9000. It's a compromise, but I think it's a fair price considering the value the product can bring to you.",9000.0,Alice,9,
,,Bob,9,RejectOffer
"Hello Alice, after careful consideration, I am unable to exceed my budget. My final offer is $8800.",8800.0,Bob,10,
,,Alice,10,SellToJhon
