product_price,player,round,decision
18000.0,Alice,1,
,Bob,1,RejectOffer
16000.0,Bob,2,
,Alice,2,RejectOffer
17500.0,Alice,3,
,Bob,3,RejectOffer
16500.0,Bob,4,
,Alice,4,RejectOffer
17200.0,Alice,5,
,Bob,5,RejectOffer
16750.0,Bob,6,
,Alice,6,RejectOffer
17000.0,Alice,7,
,Bob,7,RejectOffer
16600.0,Bob,8,
,Alice,8,RejectOffer
16800.0,Alice,9,
,Bob,9,RejectOffer
16650.0,Bob,10,
,Alice,10,RejectOffer
16700.0,Alice,11,
,Bob,11,RejectOffer
16675.0,Bob,12,
,Alice,12,RejectOffer
16725.0,Alice,13,
,Bob,13,RejectOffer
16690.0,Bob,14,
,Alice,14,RejectOffer
16715.0,Alice,15,
,Bob,15,RejectOffer
16680.0,Bob,16,
,Alice,16,RejectOffer
16700.0,Alice,17,
,Bob,17,RejectOffer
16670.0,Bob,18,
,Alice,18,RejectOffer
16675.0,Alice,19,
,Bob,19,RejectOffer
16670.0,Bob,20,
,Alice,20,RejectOffer
16670.0,Alice,21,
,Bob,21,BuyFromJhon
