alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's be reasonable, Bob.  This offer is highly in your favor considering the alternative.",Alice,1,
,,,Bob,1,reject
100000.0,900000.0,Let's be fair this time.  I'm sure you can see the benefit of this offer.,Bob,2,
,,,Alice,2,reject
850000.0,150000.0,"Time is running out, Bob.  This is a fair offer considering the declining value.",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"This is my final offer, Alice.  I'm willing to split it fairly, but I won't accept any less.  Think about the dwindling value and make a wise decision.",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,"Okay, Bob, let's be realistic. This is a good deal for you considering how much it's already depreciated. Don't let this slip away.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"Alice, we're getting close to the end.  This is the last chance for a decent split.  Take it or we both lose out.",Bob,6,
,,,Alice,6,reject
750000.0,250000.0,"Bob, we're running out of time! This is my final offer. Take it, or we both lose everything. It's still a significant sum for you.",Alice,7,
,,,Bob,7,reject
400000.0,600000.0,"Alice, we're both losing out here! This is my final offer.  We can both get a decent share, or we both get nothing.",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"Bob, this is getting ridiculous. Take this offer! It's your last chance to gain anything substantial.",Alice,9,
,,,Bob,9,reject
500000.0,500000.0,"Alice, we are both down to our last chance. This is the most fair split we can have. We can both walk away with a good amount, or we both lose everything.  It's up to you now.",Bob,10,
,,,Alice,10,accept
