alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's start with a fair split,Alice,1,
,,,Bob,1,reject
55.0,45.0,I'll give you a slightly better deal this time,Bob,2,
,,,Alice,2,reject
65.0,35.0,"I'm willing to compromise, but I want a slightly better deal this time",Alice,3,
,,,Bob,3,reject
62.0,38.0,"I'm willing to give you a bit more, but I'm not giving up yet",Bob,4,
,,,Alice,4,reject
70.0,30.0,"I'm willing to make a bigger compromise, but I need a better deal this time",Alice,5,
,,,Bob,5,reject
68.0,32.0,"I'm willing to give you a bit more, but I'm not giving up yet",Bob,6,
,,,Alice,6,accept
