round_quality,product_worth,player,round,decision,message,additional_info
low-quality,0.0,Nature,1,,,
,,Alice,1,no,,
,,the buyer,1,yes,"I'd like to take the risk and buy the product, as there's no previous data to go by.",
low-quality,0.0,Nature,2,,,
,,Alice,2,no,,
,,the buyer,2,no,"I'm not convinced by Alice's recommendation, I'd like to pass on this one.",
low-quality,0.0,Nature,3,,,
,,Alice,3,no,,
,,the buyer,3,no,"I'm not convinced by Alice's recommendation, I'd like to wait and see if the next product is better.",
low-quality,0.0,Nature,4,,,
,,Alice,4,no,,
,,the buyer,4,no,"I'm not convinced by Alice's recommendation, I'd like to pass on this one and wait for the next product.",
high-quality,12500.0,Nature,5,,,
,,Alice,5,yes,,
,,the buyer,5,no,"I'm not convinced by the recommendation, I'd like to pass on this one.",
low-quality,0.0,Nature,6,,,
,,Alice,6,no,,
,,the buyer,6,no,"I'm not convinced by Alice's recommendation, I'll pass on this one.",
low-quality,0.0,Nature,7,,,
,,Alice,7,no,,
,,the buyer,7,yes,"I'd like to take the risk and buy the product, as the recommendation is not based on any sales data yet.",
low-quality,0.0,Nature,8,,,
,,Alice,8,no,,
,,the buyer,8,no,I'm not convinced by Alice's recommendation. I'll pass on this one.,
low-quality,0.0,Nature,9,,,
,,Alice,9,no,,
,,the buyer,9,no,"I'm not convinced by your recommendation, I'd rather pass on this one.",
low-quality,0.0,Nature,10,,,
,,Alice,10,no,,
,,the buyer,10,no,"I'm hesitant to buy based on Alice's recommendation, I'll pass for now.",
low-quality,0.0,Nature,11,,,
,,Alice,11,no,,
,,the buyer,11,no,I'm not convinced by Alice's recommendation. I'd like to pass on this one.,
low-quality,0.0,Nature,12,,,
,,Alice,12,no,,
,,the buyer,12,no,"I'm not convinced by your recommendation, I'd like to pass on this one.",
high-quality,12500.0,Nature,13,,,
,,Alice,13,yes,,
,,the buyer,13,no,"I'm not convinced by your recommendation, I'd like to pass on this one.",
high-quality,12500.0,Nature,14,,,
,,Alice,14,yes,,"I have a high-quality product this time, it's one of the 33.33% that are actually worth buying."
,,the buyer,14,no,"I'm not convinced by your recommendation, I'd like to pass on this one.",
high-quality,12500.0,Nature,15,,,
,,Alice,15,yes,,"I have a high-quality product this time, it's one of the 33.33% that are actually worth buying. You've been presented with a rare opportunity, as the last two products were also high-quality but were passed on by previous buyers. Don't miss this chance!"
,,the buyer,15,no,"I'm not convinced by your recommendation, I'd like to pass on this one.",
low-quality,0.0,Nature,16,,,
,,Alice,16,no,,
,,the buyer,16,no,"I'm not convinced by Alice's recommendation, I'll pass on this one.",
low-quality,0.0,Nature,17,,,
,,Alice,17,no,,
,,the buyer,17,no,"I'm not convinced by Alice's recommendation, I'll pass on this one.",
high-quality,12500.0,Nature,18,,,
,,Alice,18,yes,,"I have a high-quality product this time, it's one of the 33.33% that are actually worth buying. This is a rare opportunity, don't miss it! Also, consider that I have been honest about the quality of the products so far, as evidenced by the fact that I correctly advised against buying the low-quality products in the previous rounds."
,,the buyer,18,no,"I'm not convinced by your recommendation, Alice. I'd like to pass on this one.",
high-quality,12500.0,Nature,19,,,
,,Alice,19,yes,,"I have a high-quality product this time, it's one of the 33.33% that are actually worth buying. This is an extremely rare opportunity, as the last product was also high-quality and was passed on by the previous buyer. You have a chance to get a high-quality product, don't let it slip away! Also, I want to remind you that I have been consistently honest about the quality of the products, and I assure you that this one is worth buying."
,,the buyer,19,no,"I'm not convinced by the recommendation, I'd like to pass on this one.",
high-quality,12500.0,Nature,20,,,
,,Alice,20,yes,,"This is the last round, and I have a high-quality product. I have been honest about the quality of the products throughout the game, and I assure you that this one is worth buying. You won't have another chance to buy a product from me, so don't miss this opportunity! If you don't buy it, you'll never know what could have been. I'm not trying to trick you, I'm being genuine. Please, take a chance and buy this high-quality product."
,,the buyer,20,no,I'm not convinced by your recommendation. I'll pass on this one.,
