round_quality,product_worth,player,round,decision,message
high-quality,3000000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'd like to pass on this one, thanks for the offer, Alice. I'm not sure what I've got to work with here."
high-quality,3000000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"Alright, Alice, I'll take a chance this time. I'm willing to buy the product."
high-quality,3000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'm on a roll! I'll buy this one too, Alice. Bring it on!"
high-quality,3000000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"Wait a minute, Alice. I think I'm getting a bit too confident here. I'm going to pass on this one and see what happens next."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,yes,"Thanks for the heads up, Alice! Since you're not recommending it, I'll take a chance and buy it anyway."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,yes,"I learned my lesson last round. Since Alice isn't recommending it, I'll take a chance and buy it. I'm not going to let a free $1000000 slip away!"
high-quality,3000000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"Uh-uh, Alice. You're not getting me to fall for that again. I'm passing on this one."
high-quality,3000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,I'm not going to let a good opportunity pass me by! I'll take a chance and buy it.
high-quality,3000000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,I'm not sure if I'm just getting lucky or if I'm making a pattern. I'm going to pass on this one and see what happens.
high-quality,3000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'm due for a win, right? I'll take the chance and buy it."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,I'm not going to let Alice's opinion dictate my decision this time. I'll buy it and see what I get.
high-quality,3000000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Thanks for the heads up, Alice. I'll pass on this one."
high-quality,3000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,I'm feeling lucky again! I'll take a chance and buy it.
high-quality,3000000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,I'm not going to get too comfortable with these wins. I'll pass on this one and see what happens next.
high-quality,3000000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"I'll take another chance. I've been passing on a few good ones, so it's time to buy one."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,I'm not letting Alice's opinion dictate my decision this time. I'll take a chance and buy it.
high-quality,3000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,"Not again! I'm passing on this one, Alice. You're not getting me to fall for another low-quality product."
high-quality,3000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I'm due for another win, right? I'll take a chance and buy it."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"Thanks for the heads up, Alice, but I'm going to take a chance and buy it anyway. I'm not going to let a free $1000000 slip away!"
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,I'm not going to let Alice's opinion influence me this time. I'll buy it and see what I get.
