product_price,player,round,decision
11500.0,Alice,1,
,Bob,1,RejectOffer
11000.0,Bob,2,
,Alice,2,RejectOffer
11400.0,Alice,3,
,Bob,3,RejectOffer
11200.0,Bob,4,
,Alice,4,RejectOffer
11350.0,Alice,5,
,Bob,5,RejectOffer
11300.0,Bob,6,
,Alice,6,RejectOffer
11400.0,Alice,7,
,Bob,7,RejectOffer
11320.0,Bob,8,
,Alice,8,RejectOffer
11380.0,Alice,9,
,Bob,9,RejectOffer
11360.0,Bob,10,
,Alice,10,RejectOffer
11420.0,Alice,11,
,Bob,11,RejectOffer
11380.0,Bob,12,
,Alice,12,RejectOffer
11450.0,Alice,13,
,Bob,13,RejectOffer
11400.0,Bob,14,
,Alice,14,RejectOffer
11480.0,Alice,15,
,Bob,15,RejectOffer
11460.0,Bob,16,
,Alice,16,RejectOffer
11500.0,Alice,17,
,Bob,17,RejectOffer
11480.0,Bob,18,
,Alice,18,SellToJhon
