message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product! I think it's a great fit for you, and I'm willing to sell it to you for $750,000. This is a fantastic price, and I'm confident you won't find a better deal anywhere else.",750000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I'm interested in the product but $750,000 is a bit high for me. Would you consider $600,000?",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your offer. I appreciate your interest in the product. After reconsidering, I'm willing to meet you halfway. I'm now offering the product to you for $700,000. This is a one-time offer, and I'm confident you won't find a better deal anywhere else.",700000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate you meeting me halfway.  While your product is good, $700,000 is still a bit above my budget.  Would you be willing to accept $650,000?",650000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand your concerns about the price, but I'm still not willing to go below $675,000. I'm willing to make one more concession, and I'm offering the product to you for $675,000. This is my final offer, so I hope we can come to an agreement.",675000.0,Alice,5,
,,Bob,5,AcceptOffer
