message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll love. Would you like to make an offer?,90.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, Alice, but $90 is a bit steep for me. How about $85? I'm really interested in your product, and I think this price would be fair for both of us.",85.0,Bob,2,,
,,Alice,2,RejectOffer,92.0
"I appreciate your interest in the product, Bob, but I was thinking more along the lines of $92. It's a great deal, and I think you'll really enjoy the product.",92.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand your position, but I'm still aiming for a lower price.  Let's split the difference - I'll offer $88. I'm really hoping we can find a solution that works for both of us.",88.0,Bob,4,,
,,Alice,4,RejectOffer,90.0
"I appreciate your persistence, Bob! I can do $90, but that's as low as I can go. It's still a great deal for you, and I think you'll love the product.",90.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $90 is still a bit too high for me, though. How about $89? That's a good compromise and I'm confident we can close the deal.",89.0,Bob,6,,
,,Alice,6,RejectOffer,90.0
"I'm not willing to budge from $90, Bob. It's the lowest I can go. If you're still interested, I'm willing to hold the offer open for a bit, but if you don't take it, I'll have to consider other options.",90.0,Alice,7,,
,,Bob,7,BuyFromJhon,
