message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, Alice, but $120 is a bit higher than I'd like to pay. How about $100?  I'm sure we can find a price that works for both of us.",100.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to save some money, Bob, but I have to make sure I get a fair price for this product. How about we meet in the middle at $110? It's a great deal for both of us!",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $110 is still a bit too high for me.  I'm willing to pay $105. That's a fair price, considering I'm your only potential buyer at the moment.",105.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm glad we're close, Bob! I can see you're serious about getting a good deal. I'm willing to meet you at $115, but I'm not going any lower than that. This is my final offer for now.",115.0,Alice,5,,
,,Bob,5,AcceptOffer,
