alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I think this split reflects the fact that we both lose money as time passes.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think I deserve a bit more, considering I lose less value each round.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I need to secure a decent portion, but I'm willing to compromise. This offer is better than what you'll get if we wait much longer.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Considering the inflation, I think I should get a bigger share now. This is a fair deal given the circumstances.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  Let's split it evenly and cut our losses before the inflation eats away at our potential gains any further.",Alice,5,
,,,Bob,5,accept
