alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,"Let's start fair. I'll take 90%, you get 10%.  Let's see how this goes.",Alice,1,
,,,Bob,1,reject
6000.0,4000.0,I'll give you a slightly better deal. You can have 60% and I'll take 40%.,Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"I'm willing to compromise.  70/30 split, let's get this done.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,I'm willing to give you a slightly better deal. You can have 45% and I'll take 55%.,Bob,4,
,,,Alice,4,reject
6000.0,4000.0,We're getting closer.  I'm sticking with a 60/40 split.  Let's find common ground.,Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"I'm willing to meet you in the middle. 50/50 split, let's end this.",Bob,6,
,,,Alice,6,accept
