alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's be fair, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be realistic, Alice. The value decreases rapidly. This is a generous offer considering the circumstances.",Bob,2,
,,,Alice,2,reject
65.0,35.0,"Bob, this is my final offer. Let's end this before inflation eats away at our potential gains.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, time is running out. This offer is fair and gives us both a decent share before inflation makes it pointless.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, we're running out of time. This is a compromise to avoid getting nothing.",Alice,5,
,,,Bob,5,accept
